assembly_accession,assembly_name,organism_name,organism_taxonomic_id,assembly_release_date,assembly_release_year,checkm_completeness,checkm_completeness_percentile,checkm_contamination,checkm_version,checkm_marker_count,collection_date
GCA_045040195.1,ASM4504019v1,Streptomyces sp. NBC_01410,2903856,2024-01-24,2024,100.0,100.0,0.57,v1.2.3,,2025-01-27
GCA_036237315.1,ASM3623731v1,Streptomyces sp. NBC_01351,2903833,2024-01-26,2024,99.62,100.0,1.33,v1.2.2,,2025-01-27
GCA_035984415.1,ASM3598441v1,Streptomyces sp. NBC_01296,2903816,2024-01-22,2024,100.0,100.0,1.06,v1.2.2,,2025-01-27
GCA_035917235.1,ASM3591723v1,Streptomyces sp. NBC_01294,2903815,2024-01-20,2024,100.0,100.0,0.76,v1.2.2,,2025-01-27
GCA_035982055.1,ASM3598205v1,Streptomyces sp. NBC_01288,2903814,2024-01-22,2024,100.0,100.0,0.57,v1.2.2,,2025-01-27
GCA_041435335.1,ASM4143533v1,Streptomyces sp. NBC_01283,2903812,2024-01-22,2024,99.91,100.0,0.38,v1.2.3,,2025-01-27
GCA_035983575.1,ASM3598357v1,Streptomyces sp. NBC_01281,2903811,2024-01-22,2024,99.53,100.0,0.69,v1.2.2,,2025-01-27
GCA_036237375.1,ASM3623737v1,Streptomyces sp. NBC_01280,2903810,2024-01-26,2024,100.0,100.0,2.13,v1.2.2,,2025-01-27
GCF_035978755.1,ASM3597875v1,Streptomyces sp. NBC_01298,2903817,2024-01-22,2024,100.0,100.0,1.93,v1.2.2,,2025-01-27
GCA_036237395.1,ASM3623739v1,Streptomyces sp. NBC_01278,2903809,2024-01-26,2024,99.57,100.0,1.69,v1.2.2,,2025-01-27
GCA_041435355.1,ASM4143535v1,Streptomyces sp. NBC_01276,2903808,2024-01-26,2024,99.81,100.0,3.69,v1.2.3,,2025-01-27
GCA_036240795.1,ASM3624079v1,Streptomyces sp. NBC_01268,2903806,2024-01-26,2024,100.0,100.0,1.42,v1.2.2,,2025-01-27
GCA_036241575.1,ASM3624157v1,Streptomyces sp. NBC_01267,2903805,2024-01-26,2024,99.78,100.0,1.0,v1.2.2,,2025-01-27
GCA_036226365.1,ASM3622636v1,Streptomyces sp. NBC_01262,2903803,2024-01-25,2024,99.53,100.0,1.99,v1.2.2,,2025-01-27
GCA_036226385.1,ASM3622638v1,Streptomyces sp. NBC_01261,2903802,2024-01-25,2024,99.81,100.0,0.66,v1.2.2,,2025-01-27
GCA_036226405.1,ASM3622640v1,Streptomyces sp. NBC_01260,2903801,2024-01-25,2024,99.91,100.0,0.57,v1.2.2,,2025-01-27
GCA_035975855.1,ASM3597585v1,Streptomyces sp. NBC_01304,2903818,2024-01-22,2024,99.85,100.0,2.06,v1.2.2,,2025-01-27
GCA_035943135.1,ASM3594313v1,Streptomyces sp. NBC_01343,2903832,2024-01-22,2024,99.91,100.0,1.8,v1.2.2,,2025-01-27
GCA_035946055.1,ASM3594605v1,Streptomyces sp. NBC_01341,2903831,2024-01-22,2024,100.0,100.0,,v1.2.2,,2025-01-27
GCA_035949105.1,ASM3594910v1,Streptomyces sp. NBC_01340,2903830,2024-01-22,2024,100.0,100.0,1.7,v1.2.2,,2025-01-27
GCA_035952475.1,ASM3595247v1,Streptomyces sp. NBC_01336,2903829,2024-01-22,2024,100.0,100.0,0.57,v1.2.2,,2025-01-27
GCA_035953295.1,ASM3595329v1,Streptomyces sp. NBC_01335,2903828,2024-01-22,2024,99.62,100.0,1.83,v1.2.2,,2025-01-27
GCA_035983595.1,ASM3598359v1,Streptomyces sp. NBC_01334,2903827,2024-01-22,2024,99.91,100.0,1.23,v1.2.2,,2025-01-27
GCA_035960815.1,ASM3596081v1,Streptomyces sp. NBC_01324,2903826,2024-01-22,2024,99.91,100.0,1.33,v1.2.2,,2025-01-27
GCA_035974335.1,ASM3597433v1,Streptomyces sp. NBC_01321,2903825,2024-01-22,2024,100.0,100.0,0.38,v1.2.2,,2025-01-27
GCA_035974375.1,ASM3597437v1,Streptomyces sp. NBC_01320,2903824,2024-01-22,2024,100.0,100.0,4.73,v1.2.2,,2025-01-27
GCA_035974355.1,ASM3597435v1,Streptomyces sp. NBC_01318,2903823,2024-01-22,2024,100.0,100.0,1.33,v1.2.2,,2025-01-27
GCA_035961655.1,ASM3596165v1,Streptomyces sp. NBC_01317,2903822,2024-01-22,2024,99.57,100.0,0.97,v1.2.2,,2025-01-27
GCA_041435215.1,ASM4143521v1,Streptomyces sp. NBC_01314,2903821,2024-01-20,2024,100.0,100.0,2.4,v1.2.3,,2025-01-27
GCA_035974395.1,ASM3597439v1,Streptomyces sp. NBC_01310,2903820,2024-01-22,2024,100.0,100.0,1.23,v1.2.3,,2025-01-27
GCF_039905905.1,ASM3990590v1,Nitrosomonas europaea,915,2024-05-31,2024,99.63,100.0,0.61,v1.2.2,,2025-01-27
GCA_021442415.2,ASM2144241v2,Streptomyces sp. MH191,1945513,2024-06-11,2024,99.84,100.0,,v1.2.2,,2025-01-27
GCF_037969835.1,PS01736,Oceanobacillus sp. FSL W7-1281,2921698,2024-04-06,2024,81.88,100.0,24.56,v1.2.2,,2025-01-27
GCF_037969815.1,PS01739,Oceanobacillus sp. FSL W7-1293,2921699,2024-04-06,2024,82.24,100.0,26.51,v1.2.2,,2025-01-27
GCF_037969805.1,PS01740,Oceanobacillus sp. FSL W7-1304,2975322,2024-04-06,2024,77.87,100.0,14.69,v1.2.2,,2025-01-27
GCA_037976165.1,PS01493,Oceanobacillus sp. FSL K6-3682,2921503,2024-04-04,2024,77.42,100.0,26.26,v1.2.2,,2025-01-27
GCF_037963145.1,PS02050,Oceanobacillus sp. FSL K6-2867,2954748,2024-04-06,2024,76.96,100.0,20.34,v1.2.2,,2025-01-27
GCA_041439005.1,ASM4143900v1,Streptomyces griseoaurantiacus,68213,2024-01-26,2024,99.79,23.809525,0.19,v1.2.3,,2025-01-27
GCA_045039555.1,ASM4503955v1,Streptomyces gougerotii,53448,2024-01-23,2024,99.24,100.0,0.19,v1.2.3,,2025-01-27
GCA_044056035.1,Isolate36,Aminobacter sp. UC22_36,3374549,2024-10-29,2024,93.75,100.0,0.43,v1.2.3,,2025-01-27
GCA_042466695.1,ASM4246669v1,Streptomyces eurythermus,42237,2024-10-02,2024,100.0,100.0,1.86,v1.2.3,,2025-01-27
GCA_045206405.1,ASM4520640v1,Streptomyces europaeiscabiei,146819,2024-01-24,2024,100.0,100.0,1.26,v1.2.3,,2025-01-27
GCA_036226325.1,ASM3622632v1,Streptomyces gancidicus,68204,2024-01-25,2024,,,,,,2025-01-27
GCF_045162805.1,ASM4516280v1,Streptomyces griseus,1911,2024-11-25,2024,99.91,97.5,1.01,v1.2.3,,2025-01-27
GCA_042140135.1,ASM4214013v1,Oceaniradius stylonematis,2184161,2024-09-23,2024,96.07,50.0,0.82,v1.2.3,,2025-01-27
GCA_045206515.1,ASM4520651v1,Streptomyces jietaisiensis,235987,2024-01-24,2024,99.84,70.0,,v1.2.3,,2025-01-27
GCF_045161645.1,ASM4516164v1,Streptomyces longwoodensis,68231,2024-11-25,2024,100.0,100.0,2.37,v1.2.3,,2025-01-27
GCF_039654065.1,ASM3965406v1,Oceanimonas sp. AH20CE76,2977120,2024-05-18,2024,96.02,100.0,2.89,v1.2.2,,2025-01-27
GCA_045209795.1,ASM4520979v1,Streptomyces hirsutus,35620,2024-01-23,2024,100.0,100.0,0.45,v1.2.3,,2025-01-27
GCA_037983385.1,PS01396,Oceanobacillus sp. FSL K6-0127,2921420,2024-04-04,2024,78.32,100.0,17.45,v1.2.2,,2025-01-27
GCA_045162305.1,ASM4516230v1,Streptomyces halstedii,1944,2024-01-23,2024,99.91,97.4359,0.13,v1.2.3,,2025-01-27
GCF_037126205.1,ASM3712620v1,Streptomyces hygroscopicus subsp. hygroscopicus,68042,2024-04-05,2024,99.72,94.5946,2.02,v1.2.2,,2025-01-27
GCA_042466515.1,ASM4246651v1,Streptomyces iranensis,576784,2024-10-01,2024,99.91,100.0,1.14,v1.2.3,,2025-01-27
GCA_045040795.1,PS01344,Oceanobacillus sp. FSL H7-0719,2954507,2024-04-04,2024,68.13,100.0,13.43,v1.2.3,,2025-01-27
GCF_044790185.1,ASM4479018v1,Oceanobacillus kapialis,481353,2024-11-20,2024,74.76,50.0,15.19,v1.2.3,,2025-01-27
GCA_036287475.1,ASM3628747v1,Streptomyces iakyrus,68219,2024-01-29,2024,99.91,63.636364,2.27,v1.2.3,,2025-01-27
GCA_036346015.1,ASM3634601v1,Streptomyces cellulosae,1968,2024-02-02,2024,,,,,,2025-01-27
GCA_035977975.1,ASM3597797v1,Streptomyces celluloflavus,58344,2024-01-22,2024,100.0,100.0,2.75,v1.2.3,,2025-01-27
GCF_036251935.1,ASM3625193v1,Orbus wheelerorum,3074111,2024-01-26,2024,98.88,100.0,,v1.2.3,,2025-01-27
GCA_036251875.1,ASM3625187v1,Orbus sturtevantii,3074109,2024-01-26,2024,98.88,100.0,,v1.2.3,,2025-01-27
GCF_045041285.1,ASM4504128v1,Streptomyces canus,58343,2024-11-25,2024,99.84,50.0,1.14,v1.2.3,,2025-01-27
GCA_036226425.1,ASM3622642v1,Streptomyces caniferus,285557,2024-01-25,2024,100.0,100.0,0.63,v1.2.2,,2025-01-27
GCF_036345975.1,ASM3634597v1,Streptomyces clavifer,68188,2024-02-02,2024,99.91,100.0,0.38,v1.2.3,,2025-01-27
GCA_045039905.1,ASM4503990v1,Streptomyces erythrochromogenes,285574,2024-01-23,2024,100.0,100.0,0.76,v1.2.3,,2025-01-27
GCF_038050375.1,ASM3805037v1,Okeanomitos corallinicola TIOX110,3133117,2024-07-06,2024,99.61,100.0,0.18,v1.2.3,,2025-01-27
GCA_963931245.1,metabat2_pooled_hifiasm.989_MAG,Olsenella uli,133926,2024-05-10,2024,,,,,,2025-01-27
GCA_043512555.1,ASM4351255v1,OM182 bacterium,2510334,2024-10-21,2024,,,,,,2025-01-27
GCA_029269845.2,ASM2926984v2,Opitutia bacterium KCR 482,3034326,2024-04-01,2024,,,,,,2025-01-27
GCA_045014155.1,ASM4501415v1,Orbaceae bacterium ac157xtp,3073145,2024-11-18,2024,,,,,,2025-01-27
GCF_036251205.1,ASM3625120v1,Orbus mooreae,3074107,2024-01-26,2024,98.69,100.0,,v1.2.3,,2025-01-27
GCA_963931385.1,6755_HET_CTRL_contig_16071_metaflye_circ_MAG,Olsenella sp. An285,1965621,2024-05-10,2024,,,,,,2025-01-27
GCF_044784325.1,Phosphate degrading bacteria,Olivibacter sp. EAT-5,3376061,2024-11-20,2024,99.42,100.0,1.38,v1.2.3,,2025-01-27
GCA_963931405.1,6737_HOM_CTRL_s118.ctg000143c_hifiasm_circ_MAG,Olsenella sp. An293,1965626,2024-05-10,2024,,,,,,2025-01-27
GCF_044594215.1,ASM4459421v1,Olleya sp. R77988,3093875,2024-11-07,2024,84.28,100.0,4.03,v1.2.3,,2025-01-27
GCA_045041415.1,ASM4504141v1,Streptomyces coelicoflavus,285562,2024-01-24,2024,100.0,100.0,0.38,v1.2.3,,2025-01-27
GCF_039634375.1,USP-BRB040,Streptomyces sp. BRB040,3142634,2024-05-15,2024,99.24,100.0,,v1.2.2,,2025-01-27
GCF_042751225.1,Nonomuraea fastidiosa KACC16795,Nonomuraea fastidiosa,46173,2024-10-11,2024,86.95,100.0,8.16,v1.2.3,,2025-01-27
GCF_035917475.1,ASM3591747v1,Nonomuraea fuscirosea,1291556,2024-01-20,2024,92.72,55.555557,15.47,v1.2.3,,2025-01-27
GCF_040735455.1,ASM4073545v1,Burkholderia semiarida,2843303,2024-07-17,2024,99.57,71.42857,0.73,v1.2.3,,2025-01-27
GCA_044591655.1,ASM4459165v1,Streptomyces sp. BBFR51,3372856,2024-11-06,2024,100.0,100.0,0.19,v1.2.3,,2025-01-27
GCA_044590125.1,ASM4459012v1,Streptomyces sp. BBFR25,3372855,2024-11-06,2024,100.0,100.0,0.25,v1.2.3,,2025-01-27
GCA_044497305.1,ASM4449730v1,Streptomyces sp. BBFR2,3372854,2024-11-05,2024,99.53,100.0,0.95,v1.2.3,,2025-01-27
GCF_035920485.1,ASM3592048v1,Nonomuraea glycinis,2047744,2024-01-22,2024,89.14,100.0,9.52,v1.2.3,,2025-01-27
GCA_036873195.1,ASM3687319v1,Streptomyces sp. B21-104,3039421,2024-02-26,2024,97.96,100.0,0.66,v1.2.2,,2025-01-27
GCA_045004965.1,ASM4500496v1,Streptomyces sp. ARC32,2724153,2024-11-18,2024,85.19,100.0,,v1.2.3,,2025-01-27
GCA_045004975.1,ASM4500497v1,Streptomyces sp. ARC14,2724152,2024-11-18,2024,99.81,100.0,0.68,v1.2.3,,2025-01-27
GCA_045005325.1,ASM4500532v1,Streptomyces sp. ARC12,2724151,2024-11-18,2024,98.77,100.0,,v1.2.3,,2025-01-27
GCA_045865985.1,ASM4586598v1,Streptomyces sp. CMC78,3231512,2024-08-07,2024,99.91,100.0,0.82,v1.2.3,,2025-01-27
GCA_043187485.1,ASM4318748v1,Anaerococcus sp. WGS1579,3366809,2024-10-15,2024,90.33,100.0,1.73,v1.2.3,,2025-01-27
GCA_043187515.1,ASM4318751v1,Anaerococcus sp. WGS1529,3366812,2024-10-15,2024,91.34,100.0,2.79,v1.2.3,,2025-01-27
GCA_035658475.1,ASM3565847v1,Streptomyces sp. CGMCC 4.1772,3111774,2024-01-15,2024,99.24,100.0,0.28,v1.2.2,,2025-01-27
GCA_041080655.1,ASM4108065v1,Streptomyces sp. CG4,408783,2024-08-07,2024,99.62,100.0,1.62,v1.2.3,,2025-01-27
GCA_041080675.1,ASM4108067v1,Streptomyces sp. cg36,3238798,2024-08-07,2024,99.91,100.0,2.56,v1.2.3,,2025-01-27
GCA_041080665.1,ASM4108066v1,Streptomyces sp. cg2,3238799,2024-08-07,2024,99.91,100.0,2.56,v1.2.3,,2025-01-27
GCA_041080625.1,ASM4108062v1,Streptomyces sp. CG1,1287523,2024-08-07,2024,99.56,100.0,2.37,v1.2.3,,2025-01-27
GCA_040364225.1,ASM4036422v1,Anaerococcus nagyae,1755241,2024-04-26,2024,97.5,100.0,2.59,v1.2.2,,2025-01-27
GCA_045278895.1,WGS_07,Amycolatopsis sp. WGS_07,3076764,2024-10-08,2024,92.23,100.0,2.96,v1.2.3,,2025-01-27
GCA_046195355.1,ASM4619535v1,Amycolatopsis sp. VS8301801F10,2652442,2024-12-18,2024,98.66,100.0,2.35,v1.2.3,,2025-01-27
GCF_043187475.1,ASM4318747v1,Anaerococcus sp. WGS1596,3366806,2024-10-20,2024,84.85,100.0,2.87,v1.2.3,,2025-01-27
GCF_045291505.1,T2-4H,Nonomuraea sp. N2-4H,3128898,2024-11-26,2024,84.53,100.0,6.65,v1.2.3,,2025-01-27
GCF_036013525.1,ASM3601352v1,Nonomuraea sp. NBC_00507,2976002,2024-01-24,2024,90.97,100.0,15.58,v1.2.2,,2025-01-27
GCF_036026695.1,ASM3602669v1,Amycolatopsis sp. NBC_00438,2903558,2024-01-25,2024,98.66,100.0,1.57,v1.2.2,,2025-01-27
GCA_045690365.1,GCF_SSir_1.0,Streptomyces sirii,3127701,2024-03-23,2024,99.62,100.0,2.27,v1.2.3,,2025-01-27
GCA_036104975.1,ASM3610497v1,Amycolatopsis sp. NBC_00355,2975957,2024-01-25,2024,98.33,100.0,2.24,v1.2.2,,2025-01-27
GCA_036114655.1,ASM3611465v1,Amycolatopsis sp. NBC_00348,2975956,2024-01-25,2024,98.52,100.0,2.62,v1.2.2,,2025-01-27
GCA_036116635.1,ASM3611663v1,Amycolatopsis sp. NBC_00345,2975955,2024-01-25,2024,98.62,100.0,2.56,v1.2.2,,2025-01-27
GCA_035917775.1,ASM3591777v1,Streptomyces scopuliridis,452529,2024-01-20,2024,99.49,82.35294,0.51,v1.2.3,,2025-01-27
GCA_040907265.1,ASM4090726v1,Streptomyces sclerotialus,1957,2024-07-26,2024,99.42,100.0,3.66,v1.2.3,,2025-01-27
GCA_046267895.1,ASM4626789v1,Amycolatopsis sp. GA6-003,2652444,2024-12-24,2024,98.66,100.0,1.9,v1.2.3,,2025-01-27
GCA_045039735.1,ASM4503973v1,Streptomyces rubiginosohelvolus,67362,2024-01-23,2024,99.84,25.352112,,v1.2.3,,2025-01-27
GCF_043099725.1,ASM4309972v1,Nostoc sp. C110,3349876,2024-10-17,2024,99.32,100.0,1.0,v1.2.3,,2025-01-27
GCF_043099735.1,ASM4309973v1,Nostoc sp. C117,3349875,2024-10-17,2024,97.98,100.0,2.87,v1.2.3,,2025-01-27
GCF_035982555.1,ASM3598255v1,Amycolatopsis sp. NBC_01286,2903560,2024-01-22,2024,98.85,100.0,2.18,v1.2.2,,2025-01-27
GCF_046097565.1,1268,Streptomyces sp. 1268,3231942,2024-12-17,2024,99.86,100.0,0.88,v1.2.3,,2025-01-27
GCF_035920405.1,ASM3592040v1,Nonomuraea sp. NBC_01738,2976003,2024-01-22,2024,85.53,100.0,8.67,v1.2.2,,2025-01-27
GCA_045343905.1,ASM4534390v1,Streptomyces sp. AHU1,3377215,2024-11-26,2024,100.0,100.0,1.65,v1.2.3,,2025-01-27
GCA_040954445.1,ASM4095444v1,Burkholderia sp.,36773,2024-07-30,2024,55.46,20.0,0.64,v1.2.3,,2025-01-27
GCF_040761425.1,ASM4076142v1,Burkholderia sp. Ed8,3112957,2024-07-19,2024,99.88,100.0,0.33,v1.2.3,,2025-01-27
GCA_020034615.2,ASM2003461v2,Streptomyces sp. A144,2871487,2024-04-11,2024,100.0,100.0,0.15,v1.2.3,,2025-01-27
GCA_036227105.1,ASM3622710v1,Amycolatopsis sp. NBC_01488,2903563,2024-01-25,2024,98.81,100.0,0.84,v1.2.2,,2025-01-27
GCF_036227205.1,ASM3622720v1,Amycolatopsis sp. NBC_01480,2903562,2024-01-25,2024,99.18,100.0,2.33,v1.2.2,,2025-01-27
GCA_045781775.1,ASM4578177v1,Streptomyces sp. 184,1827526,2024-12-06,2024,99.84,100.0,,v1.2.3,,2025-01-27
GCA_045000215.1,ASM4500021v1,Streptomyces sp. 147326,3074379,2024-11-18,2024,99.91,100.0,,v1.2.3,,2025-01-27
GCA_035975215.1,ASM3597521v1,Amycolatopsis sp. NBC_01307,2903561,2024-01-22,2024,99.01,100.0,2.18,v1.2.2,,2025-01-27
GCA_041879365.1,LVE1205-7,Nodosilinea sp. LVE1205-7,2904796,2024-09-09,2024,,,,,,2025-01-27
GCF_037055355.1,DG1A-41,Streptomyces sp. DG1A-41,3125779,2024-04-05,2024,94.97,100.0,0.51,v1.2.2,,2025-01-27
GCA_036046055.1,ASM3604605v1,Nocardia sp. NBC_00403,2975990,2024-01-25,2024,99.3,100.0,6.01,v1.2.2,,2025-01-27
GCF_036032445.1,ASM3603244v1,Nocardia sp. NBC_00416,2975991,2024-01-25,2024,96.8,100.0,2.51,v1.2.2,,2025-01-27
GCF_036346875.1,ASM3634687v1,Nocardia sp. NBC_00508,2975992,2024-02-02,2024,98.81,100.0,3.66,v1.2.2,,2025-01-27
GCF_045161165.1,ASM4516116v1,Nocardia sp. NBC_00511,2903591,2024-11-25,2024,97.49,100.0,4.57,v1.2.3,,2025-01-27
GCF_036345915.1,ASM3634591v1,Nocardia sp. NBC_00565,2975993,2024-02-02,2024,98.32,100.0,8.53,v1.2.2,,2025-01-27
GCF_045207455.1,ASM4520745v1,Nocardia sp. NBC_00881,2975995,2024-11-25,2024,98.11,100.0,3.76,v1.2.3,,2025-01-27
GCA_041879315.1,SOAPdenovo for Version 2.04 of the genome II-2-2-2 from a lab in NMU.,Streptomyces sp. II-2-2-2,2859784,2024-09-09,2024,,,,,,2025-01-27
GCF_045208035.1,ASM4520803v1,Nocardia sp. NBC_01009,2975996,2024-11-25,2024,99.41,100.0,5.71,v1.2.3,,2025-01-27
GCF_035958815.1,ASM3595881v1,Nocardia sp. NBC_01327,2903593,2024-01-22,2024,97.74,100.0,4.55,v1.2.2,,2025-01-27
GCF_035956715.1,ASM3595671v1,Nocardia sp. NBC_01329,2903594,2024-01-22,2024,97.33,100.0,2.27,v1.2.2,,2025-01-27
GCA_040782645.1,ASM4078264v1,Streptomyces sp. HUAS ZL42,3231715,2024-07-19,2024,100.0,100.0,1.89,v1.2.3,,2025-01-27
GCF_045040005.1,ASM4504000v1,Nocardia sp. NBC_01377,2903595,2024-11-25,2024,98.77,100.0,3.89,v1.2.3,,2025-01-27
GCA_040529335.1,ASM4052933v1,Streptomyces sp. HUAS MG91,3156398,2024-07-06,2024,99.91,100.0,0.76,v1.2.3,,2025-01-27
GCA_045348655.1,ASM4534865v1,Streptomyces sp. HUAS MG47,3231716,2024-07-16,2024,100.0,100.0,0.87,v1.2.3,,2025-01-27
GCF_040730185.1,ASM4073018v1,Streptomyces sp. Je 1-332,3231270,2024-07-17,2024,100.0,100.0,0.19,v1.2.3,,2025-01-27
GCF_038235435.1,ASM3823543v1,Niveibacterium sp. SC-1,3135646,2024-04-17,2024,96.69,100.0,2.48,v1.2.2,,2025-01-27
GCF_036051655.1,ASM3605165v1,Nocardia puris,208602,2024-01-25,2024,99.37,100.0,4.88,v1.2.3,,2025-01-27
GCF_036142455.1,ASM3614245v1,Nocardia salmonicida,53431,2024-01-25,2024,98.92,82.608696,3.32,v1.2.3,,2025-01-27
GCA_042850305.1,ASM4285030v1,Streptomyces sp. KM77-8,3074435,2024-07-10,2024,38.72,100.0,,v1.2.3,,2025-01-27
GCA_040571425.1,ASM4057142v1,Streptomyces sp. JL1001,3078227,2024-07-09,2024,99.91,100.0,,v1.2.3,,2025-01-27
GCF_045040085.1,ASM4504008v1,Nocardia sp. NBC_01388,2903596,2024-11-25,2024,98.0,100.0,4.56,v1.2.3,,2025-01-27
GCF_045040275.1,ASM4504027v1,Nocardia sp. NBC_01499,2903597,2024-11-25,2024,99.08,100.0,8.39,v1.2.3,,2025-01-27
GCF_001636945.3,ASM163694v3,Streptomyces sp. FXJ1.172,710705,2024-02-06,2024,99.81,100.0,1.55,v1.2.2,,2025-01-27
GCA_046058985.1,ASM4605898v1,Nocardioides sp. R1-1,3383502,2024-12-14,2024,98.31,100.0,2.47,v1.2.3,,2025-01-27
GCA_039778475.1,PFAS_118_6_CLR_flye.contigs,Nocardioides sp. WV_118_6,3151763,2024-05-23,2024,81.95,100.0,9.29,v1.2.2,,2025-01-27
GCA_045004955.1,ASM4500495v1,Nocardiopsis sp. ARC36,2724154,2024-11-18,2024,71.2,100.0,3.78,v1.2.3,,2025-01-27
GCA_037940415.1,ASM3794041v1,Streptomyces sp. f51,1827742,2024-03-31,2024,99.95,100.0,0.85,v1.2.2,,2025-01-27
GCA_037940185.1,ASM3794018v1,Streptomyces sp. F41,1795888,2024-03-31,2024,99.91,100.0,1.75,v1.2.2,,2025-01-27
GCF_041228755.1,ASM4122875v1,Nocardiopsis sp. LDBS0036,3104276,2024-08-14,2024,98.27,100.0,1.21,v1.2.3,,2025-01-27
GCA_039636755.1,ASM3963675v1,Streptomyces sp. DSS69,3113369,2024-05-14,2024,99.91,100.0,0.38,v1.2.2,,2025-01-27
GCA_045822005.1,57575,Streptomyces sp. DSM 116496,3344656,2024-12-09,2024,99.95,100.0,1.96,v1.2.3,,2025-01-27
GCA_045519255.1,57573,Streptomyces sp. DSM 116494,3344655,2024-12-02,2024,99.74,100.0,0.76,v1.2.3,,2025-01-27
GCF_045207335.1,ASM4520733v1,Nocardioides sp. NBC_00850,2976001,2024-11-25,2024,98.8,100.0,6.35,v1.2.3,,2025-01-27
GCF_036327755.1,ASM3632775v1,Nocardia sp. NBC_01503,2975997,2024-02-01,2024,97.49,100.0,5.23,v1.2.2,,2025-01-27
GCF_035920445.1,ASM3592044v1,Nocardia sp. NBC_01730,2975998,2024-01-22,2024,97.42,100.0,7.05,v1.2.2,,2025-01-27
GCF_035920345.1,ASM3592034v1,Nocardia vinacea,96468,2024-01-22,2024,98.57,60.0,7.72,v1.2.2,,2025-01-27
GCF_037081825.1,UAM_Nvul_1,Nocardia vulneris,1141657,2024-04-05,2024,97.28,33.333332,8.6,v1.2.2,,2025-01-27
GCA_038184435.1,bin12,Nocardioides alkalitolerans,281714,2024-04-15,2024,,,,,,2025-01-27
GCA_046267975.1,ASM4626797v1,Streptomyces sp. HC307,3385496,2024-12-24,2024,100.0,100.0,0.96,v1.2.3,,2025-01-27
GCA_045291515.1,GD-15H,Streptomyces sp. GD-15H,3129112,2024-03-28,2024,88.05,100.0,1.39,v1.2.3,,2025-01-27
GCF_045206295.1,ASM4520629v1,Nocardioides sp. NBC_00163,2975999,2024-11-25,2024,98.8,100.0,5.62,v1.2.3,,2025-01-27
GCF_036090055.1,ASM3609005v1,Nocardioides sp. NBC_00368,2976000,2024-01-25,2024,98.19,100.0,6.3,v1.2.2,,2025-01-27
GCA_042701975.1,Isolate6,Burkholderiaceae bacterium UC74_6,3350254,2024-10-07,2024,,,,,,2025-01-27
GCF_044029435.1,UM_Novo8A_1.0,Novosphingobium sp. BL-8A,3127639,2024-10-30,2024,97.05,100.0,11.05,v1.2.3,,2025-01-27
GCF_044029535.1,UM_Novm8H_1.0,Novosphingobium sp. BL-8H,3127640,2024-10-30,2024,96.68,100.0,8.17,v1.2.3,,2025-01-27
GCA_044813085.1,ASM4481308v1,Novosphingobium sp. BL-52-GroH,3349877,2024-11-12,2024,98.0,100.0,9.75,v1.2.3,,2025-01-27
GCA_039654145.1,PS01913,Caldifermentibacillus hisashii,996558,2024-05-16,2024,99.68,100.0,1.18,v1.2.2,,2025-01-27
GCA_037414505.1,Str_netropsis_B-235_v1,Streptomyces netropsis,55404,2024-03-20,2024,99.91,100.0,0.99,v1.2.2,,2025-01-27
GCA_041735045.1,Iowa-C.bilis 1,Campylobacter bilis,2691918,2024-09-04,2024,97.72,12.5,,v1.2.3,,2025-01-27
GCA_036784765.1,ASM3678476v1,Novosphingobium sp. ZN18A2,3079861,2024-02-22,2024,95.69,100.0,2.46,v1.2.2,,2025-01-27
GCA_036347215.1,ASM3634721v1,Streptomyces luteogriseus,68233,2024-02-02,2024,100.0,100.0,0.38,v1.2.2,,2025-01-27
GCA_041519305.1,ASM4151930v1,Streptomyces luteireticuli,173858,2024-08-27,2024,99.53,66.666664,3.05,v1.2.3,,2025-01-27
GCF_042140145.1,ASM4214014v1,Oceanicaulis alexandrii,153233,2024-09-25,2024,90.25,33.333332,4.14,v1.2.3,,2025-01-27
GCA_040112665.1,ASM4011266v1,Oceanicaulis sp.,1924941,2024-06-10,2024,83.46,83.333336,14.56,v1.2.2,,2025-01-27
GCA_036226805.1,ASM3622680v1,Streptomyces melanogenes,67326,2024-01-25,2024,100.0,100.0,1.33,v1.2.2,,2025-01-27
GCF_035658495.1,ASM3565849v1,Novosphingobium sp. RL4,3109595,2024-01-15,2024,96.05,100.0,6.71,v1.2.2,,2025-01-27
GCA_037997115.1,ASM3799711v1,Amycolatopsis coloradensis,76021,2024-04-07,2024,98.33,33.333332,0.66,v1.2.2,,2025-01-27
GCF_045999815.1,DY162,Butyrivibrio sp. JL13D10,3236815,2024-12-12,2024,97.82,100.0,,v1.2.3,,2025-01-27
GCF_041346965.1,ASM4134696v1,Amycolatopsis sp. cg13,3238807,2024-08-21,2024,98.4,100.0,1.14,v1.2.3,,2025-01-27
GCF_964026365.1,bc2021_20240207,Caballeronia sp. S22,3137182,2024-08-26,2024,99.94,100.0,0.55,v1.2.3,,2025-01-27
GCA_040746085.1,ASM4074608v1,Streptomyces phytohabitans,1150371,2024-07-17,2024,99.02,100.0,0.32,v1.2.3,,2025-01-27
GCF_041346955.1,ASM4134695v1,Amycolatopsis sp. cg5,3238802,2024-08-21,2024,97.99,100.0,3.49,v1.2.3,,2025-01-27
